CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
North America,NAC,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,1990,10.4504522464
North America,NAC,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,1990,5.87064373418
North America,NAC,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,1990,77.5054605167
North America,NAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1990,0.853225524302
North America,NAC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1990,56070601938.2
North America,NAC,Forest area (% of land area),AG.LND.FRST.ZS,1990,35.651186795
North America,NAC,Forest area (sq. km),AG.LND.FRST.K2,1990,6064700.0
North America,NAC,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1990,0.394505322226
North America,NAC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,85.2718253781
North America,NAC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1990,5.17191355051
North America,NAC,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1990,12.1678281665
North America,NAC,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1990,9.01533947043e+12
North America,NAC,GDP at market prices (current US$),NY.GDP.MKTP.CD,1990,6.57319631258e+12
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,1.76233881554
North America,NAC,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1990,32490.8329042
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,1990,23689.4710109
North America,NAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1990,0.582704574356
North America,NAC,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,1990,36472.042523
North America,NAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1990,23560.8757701
North America,NAC,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,1990,4.76433103434
North America,NAC,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,1990,3.07774914782
North America,NAC,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,1990,1.01200189449e+13
North America,NAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1990,6.53751456339e+12
North America,NAC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1990,16.3570506512
North America,NAC,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,1990,2.80444360045
North America,NAC,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1990,1.76031843781e+12
North America,NAC,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1990,1.08203943204e+12
North America,NAC,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1990,9.05815245465e+12
North America,NAC,GNI (current US$),NY.GNP.MKTP.CD,1990,6.49620971521e+12
North America,NAC,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1990,1.88760104504
North America,NAC,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1990,32645.1287597
North America,NAC,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,1990,0.706514757678
North America,NAC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1990,23785.8009697
North America,NAC,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,1990,36645.3906632
North America,NAC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1990,23288.6737454
North America,NAC,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1990,6.59992530664e+12
North America,NAC,"GNI, PPP (constant 2011 international $)",NY.GNP.MKTP.PP.KD,1990,1.01681184299e+13
North America,NAC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1990,6.46198576227e+12
North America,NAC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1990,21.4685311663
North America,NAC,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,1990,-1.65451665123
North America,NAC,Gross capital formation (constant 2005 US$),NE.GDI.TOTL.KD,1990,1.69639907499e+12
North America,NAC,Gross capital formation (current US$),NE.GDI.TOTL.CD,1990,1.41139907229e+12
North America,NAC,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,1990,7.5828684995e+12
North America,NAC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1990,20.2774660203
North America,NAC,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1990,1.33340095234e+12
North America,NAC,"Gross enrolment ratio, pre-primary, both sexes (%)",SE.PRE.ENRR,1990,60.1165313721
North America,NAC,"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,1990,59.2218093872
North America,NAC,"Gross enrolment ratio, pre-primary, male (%)",SE.PRE.ENRR.MA,1990,60.9700012207
North America,NAC,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1990,0.996469974518
North America,NAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1990,104.160331726
North America,NAC,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,1990,103.830932617
North America,NAC,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1990,0.993839979172
North America,NAC,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,1990,104.474281311
North America,NAC,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,1990,91.4228820801
North America,NAC,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,1990,91.3868331909
North America,NAC,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1990,0.999230027199
North America,NAC,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,1990,91.4571075439
North America,NAC,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,1990,72.6560668945
North America,NAC,"Gross enrolment ratio, tertiary, female (%)",SE.TER.ENRR.FE,1990,80.3976593018
North America,NAC,"Gross enrolment ratio, tertiary, gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1990,1.23295998573
North America,NAC,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,1990,65.2068328857
North America,NAC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,1990,21.2737232269
North America,NAC,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,1990,-0.407169283354
North America,NAC,Gross fixed capital formation (constant 2005 US$),NE.GDI.FTOT.KD,1990,1.69685342634e+12
North America,NAC,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,1990,1.39923378601e+12
North America,NAC,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,1990,16.6148542985
North America,NAC,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,1990,9.06430539715e+12
North America,NAC,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1990,6.65119443253e+12
North America,NAC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,1990,18.7067404216
North America,NAC,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,1990,18.9179533763
North America,NAC,Gross value added at factor cost (constant 2005 US$),NY.GDP.FCST.KD,1990,8.59892983871e+12
North America,NAC,Gross value added at factor cost (current US$),NY.GDP.FCST.CD,1990,6.13395682869e+12
North America,NAC,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,1990,29604.3
North America,NAC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1990,28.5406249957
North America,NAC,High-technology exports (current US$),TX.VAL.TECH.CD,1990,99639171301.0
North America,NAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1990,5.01019675941
North America,NAC,Household final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,1990,2.01055860405
North America,NAC,Household final consumption expenditure (constant 2005 US$),NE.CON.PRVT.KD,1990,5.6541622672e+12
North America,NAC,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,1990,4.1573932173e+12
North America,NAC,Household final consumption expenditure per capita (constant 2005 US$),NE.CON.PRVT.PC.KD,1990,20377.3182407
North America,NAC,Household final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,1990,0.82804698637
North America,NAC,"Household final consumption expenditure, etc. (% of GDP)",NE.CON.PETC.ZS,1990,63.3654833286
North America,NAC,"Household final consumption expenditure, etc. (annual % growth)",NE.CON.PETC.KD.ZG,1990,1.89454620213
North America,NAC,"Household final consumption expenditure, etc. (constant 2005 US$)",NE.CON.PETC.KD,1990,5.56460213639e+12
North America,NAC,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,1990,4.15775592819e+12
North America,NAC,"Household final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1990,6.33869672013e+12
North America,NAC,"Household final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,1990,4.12556735523e+12
North America,NAC,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,1990,89.816851597
North America,NAC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,1990,89.9084257985
North America,NAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1990,11.6142605147
North America,NAC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1990,3.2529736782
North America,NAC,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,1990,8.42833812427e+11
North America,NAC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1990,7.77959935687e+11
North America,NAC,Improved sanitation facilities (% of population with access),SH.STA.ACSN,1990,99.5300536382
North America,NAC,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,1990,98.638190263
North America,NAC,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,1990,99.8203421777
North America,NAC,Improved water source (% of population with access),SH.H2O.SAFE.ZS,1990,98.5402503118
North America,NAC,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,1990,94.4773782877
North America,NAC,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,1990,99.8203421777
North America,NAC,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,1990,12.0
North America,NAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1990,5.08132256371
North America,NAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1990,3.69915670345
North America,NAC,International migrant stock (% of population),SM.POP.TOTL.ZS,1990,10.0060897385
North America,NAC,"International migrant stock, total",SM.POP.TOTL,1990,27764230.0
North America,NAC,Internet users (per 100 people),IT.NET.USER.P2,1990,0.743037088257
North America,NAC,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,1990,61.0086607263
North America,NAC,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,1990,63.339172037
North America,NAC,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,1990,68.7116105795
North America,NAC,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,1990,71.8588040203
North America,NAC,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,1990,64.9537220277
North America,NAC,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,1990,67.5570874896
North America,NAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1990,56.5498769539
North America,NAC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,1990,57.599916952
North America,NAC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,1990,67.2330153909
North America,NAC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,1990,75.4615470537
North America,NAC,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,1990,76.3692283707
North America,NAC,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,1990,84.4520080622
North America,NAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,1990,65.6315684867
North America,NAC,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,1990,66.56072362
North America,NAC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,1990,75.8031625365
North America,NAC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,1990,44.3855465729
North America,NAC,"Labor force, total",SL.TLF.TOTL.IN,1990,142908390.0
North America,NAC,Land area (sq. km),AG.LND.TOTL.K2,1990,18252520.0
North America,NAC,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1990,2.05449437225
North America,NAC,Land under cereal production (hectares),AG.LND.CREL.HA,1990,87247874.0
North America,NAC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1990,78.9835323462
North America,NAC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1990,72.048920085
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1990,75.4312646802
North America,NAC,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1990,0.0231921929449
North America,NAC,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,1990,4300.0
North America,NAC,"Listed domestic companies, total",CM.MKT.LDOM.NO,1990,3594.0
North America,NAC,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,1990,77.6023570449
North America,NAC,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,1990,5.66481288605
North America,NAC,"Long-term unemployment, female (% of female unemployment)",SL.UEM.LTRM.FE.ZS,1990,3.93529571602
North America,NAC,"Long-term unemployment, male (% of male unemployment)",SL.UEM.LTRM.MA.ZS,1990,7.0929772721
North America,NAC,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1990,69.7263702434
North America,NAC,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,1990,74.2168912244
North America,NAC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1990,11.4040480505
North America,NAC,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,1990,46.2040728624
North America,NAC,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,1990,3.03634866e+12
North America,NAC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1990,11.0
North America,NAC,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1990,5.21281e+11
North America,NAC,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1990,5.19607810058e+11
North America,NAC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1990,3.5303255134
North America,NAC,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1990,3.49416563215
North America,NAC,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1990,8.9186324118
North America,NAC,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1990,1.22659507844
North America,NAC,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1990,0.864866778628
